ID,Employees,Admins,Assets,Disclose,Ransomware
599,1000.0,10.0,1000.0,2.0,1.0
600,5000.0,10.0,1000.0,2.0,1.0
601,10000.0,10.0,1000.0,2.0,1.0
602,1.0,50.0,1000.0,2.0,1.0
603,10.0,50.0,1000.0,2.0,1.0
604,50.0,50.0,1000.0,2.0,1.0
605,100.0,50.0,1000.0,2.0,1.0
606,1000.0,50.0,1000.0,2.0,1.0
607,5000.0,50.0,1000.0,2.0,1.0
608,10000.0,50.0,1000.0,2.0,1.0
609,1.0,100.0,1000.0,2.0,1.0
610,10.0,100.0,1000.0,2.0,1.0
611,50.0,100.0,1000.0,2.0,1.0
612,100.0,100.0,1000.0,2.0,1.0
613,1000.0,100.0,1000.0,2.0,1.0
614,5000.0,100.0,1000.0,2.0,1.0
615,10000.0,100.0,1000.0,2.0,1.0
616,1.0,1000.0,1000.0,2.0,1.0
617,10.0,1000.0,1000.0,2.0,1.0
618,50.0,1000.0,1000.0,2.0,1.0
619,100.0,1000.0,1000.0,2.0,1.0
620,1000.0,1000.0,1000.0,2.0,1.0
621,5000.0,1000.0,1000.0,2.0,1.0
622,10000.0,1000.0,1000.0,2.0,1.0
623,1.0,5000.0,1000.0,2.0,1.0
624,10.0,5000.0,1000.0,2.0,1.0
625,50.0,5000.0,1000.0,2.0,1.0
626,100.0,5000.0,1000.0,2.0,1.0
627,1000.0,5000.0,1000.0,2.0,1.0
628,5000.0,5000.0,1000.0,2.0,1.0
629,10000.0,5000.0,1000.0,2.0,1.0
630,1.0,10000.0,1000.0,2.0,1.0
631,10.0,10000.0,1000.0,2.0,1.0
632,50.0,10000.0,1000.0,2.0,1.0
633,100.0,10000.0,1000.0,2.0,1.0
634,1000.0,10000.0,1000.0,2.0,1.0
635,5000.0,10000.0,1000.0,2.0,1.0
636,10000.0,10000.0,1000.0,2.0,1.0
637,1.0,1.0,10000.0,2.0,1.0
638,10.0,1.0,10000.0,2.0,1.0
639,50.0,1.0,10000.0,2.0,1.0
640,100.0,1.0,10000.0,2.0,1.0
641,1000.0,1.0,10000.0,2.0,1.0
642,5000.0,1.0,10000.0,2.0,1.0
643,10000.0,1.0,10000.0,2.0,1.0
644,1.0,10.0,10000.0,2.0,1.0
645,10.0,10.0,10000.0,2.0,1.0
646,50.0,10.0,10000.0,2.0,1.0
647,100.0,10.0,10000.0,2.0,1.0
648,1000.0,10.0,10000.0,2.0,1.0
649,5000.0,10.0,10000.0,2.0,1.0
650,10000.0,10.0,10000.0,2.0,1.0
651,1.0,50.0,10000.0,2.0,1.0
652,10.0,50.0,10000.0,2.0,1.0
653,50.0,50.0,10000.0,2.0,1.0
654,100.0,50.0,10000.0,2.0,1.0
655,1000.0,50.0,10000.0,2.0,1.0
656,5000.0,50.0,10000.0,2.0,1.0
657,10000.0,50.0,10000.0,2.0,1.0
658,1.0,100.0,10000.0,2.0,1.0
659,10.0,100.0,10000.0,2.0,1.0
660,50.0,100.0,10000.0,2.0,1.0
661,100.0,100.0,10000.0,2.0,1.0
662,1000.0,100.0,10000.0,2.0,1.0
663,5000.0,100.0,10000.0,2.0,1.0
664,10000.0,100.0,10000.0,2.0,1.0
665,1.0,1000.0,10000.0,2.0,1.0
666,10.0,1000.0,10000.0,2.0,1.0
667,50.0,1000.0,10000.0,2.0,1.0
668,100.0,1000.0,10000.0,2.0,1.0
669,1000.0,1000.0,10000.0,2.0,1.0
670,5000.0,1000.0,10000.0,2.0,1.0
671,10000.0,1000.0,10000.0,2.0,1.0
672,1.0,5000.0,10000.0,2.0,1.0
673,10.0,5000.0,10000.0,2.0,1.0
674,50.0,5000.0,10000.0,2.0,1.0
675,100.0,5000.0,10000.0,2.0,1.0
676,1000.0,5000.0,10000.0,2.0,1.0
677,5000.0,5000.0,10000.0,2.0,1.0
678,10000.0,5000.0,10000.0,2.0,1.0
679,1.0,10000.0,10000.0,2.0,1.0
680,10.0,10000.0,10000.0,2.0,1.0
681,50.0,10000.0,10000.0,2.0,1.0
682,100.0,10000.0,10000.0,2.0,1.0
683,1000.0,10000.0,10000.0,2.0,1.0
684,5000.0,10000.0,10000.0,2.0,1.0
685,10000.0,10000.0,10000.0,2.0,1.0
686,1.0,1.0,1.0,5.0,1.0
687,10.0,1.0,1.0,5.0,1.0
688,50.0,1.0,1.0,5.0,1.0
689,100.0,1.0,1.0,5.0,1.0
690,1000.0,1.0,1.0,5.0,1.0
691,5000.0,1.0,1.0,5.0,1.0
692,10000.0,1.0,1.0,5.0,1.0
693,1.0,10.0,1.0,5.0,1.0
694,10.0,10.0,1.0,5.0,1.0
695,50.0,10.0,1.0,5.0,1.0
696,100.0,10.0,1.0,5.0,1.0
697,1000.0,10.0,1.0,5.0,1.0
698,5000.0,10.0,1.0,5.0,1.0
699,10000.0,10.0,1.0,5.0,1.0
700,1.0,50.0,1.0,5.0,1.0
701,10.0,50.0,1.0,5.0,1.0
702,50.0,50.0,1.0,5.0,1.0
703,100.0,50.0,1.0,5.0,1.0
704,1000.0,50.0,1.0,5.0,1.0
705,5000.0,50.0,1.0,5.0,1.0
706,10000.0,50.0,1.0,5.0,1.0
707,1.0,100.0,1.0,5.0,1.0
708,10.0,100.0,1.0,5.0,1.0
709,50.0,100.0,1.0,5.0,1.0
710,100.0,100.0,1.0,5.0,1.0
711,1000.0,100.0,1.0,5.0,1.0
712,5000.0,100.0,1.0,5.0,1.0
713,10000.0,100.0,1.0,5.0,1.0
714,1.0,1000.0,1.0,5.0,1.0
715,10.0,1000.0,1.0,5.0,1.0
716,50.0,1000.0,1.0,5.0,1.0
717,100.0,1000.0,1.0,5.0,1.0
718,1000.0,1000.0,1.0,5.0,1.0
719,5000.0,1000.0,1.0,5.0,1.0
720,10000.0,1000.0,1.0,5.0,1.0
721,1.0,5000.0,1.0,5.0,1.0
722,10.0,5000.0,1.0,5.0,1.0
723,50.0,5000.0,1.0,5.0,1.0
724,100.0,5000.0,1.0,5.0,1.0
725,1000.0,5000.0,1.0,5.0,1.0
726,5000.0,5000.0,1.0,5.0,1.0
727,10000.0,5000.0,1.0,5.0,1.0
728,1.0,10000.0,1.0,5.0,1.0
729,10.0,10000.0,1.0,5.0,1.0
730,50.0,10000.0,1.0,5.0,1.0
731,100.0,10000.0,1.0,5.0,1.0
732,1000.0,10000.0,1.0,5.0,1.0
733,5000.0,10000.0,1.0,5.0,1.0
734,10000.0,10000.0,1.0,5.0,1.0
735,1.0,1.0,10.0,5.0,1.0
736,10.0,1.0,10.0,5.0,1.0
737,50.0,1.0,10.0,5.0,1.0
738,100.0,1.0,10.0,5.0,1.0
739,1000.0,1.0,10.0,5.0,1.0
740,5000.0,1.0,10.0,5.0,1.0
741,10000.0,1.0,10.0,5.0,1.0
742,1.0,10.0,10.0,5.0,1.0
743,10.0,10.0,10.0,5.0,1.0
744,50.0,10.0,10.0,5.0,1.0
745,100.0,10.0,10.0,5.0,1.0
746,1000.0,10.0,10.0,5.0,1.0
747,5000.0,10.0,10.0,5.0,1.0
748,10000.0,10.0,10.0,5.0,1.0
749,1.0,50.0,10.0,5.0,1.0
750,10.0,50.0,10.0,5.0,1.0
751,50.0,50.0,10.0,5.0,1.0
752,100.0,50.0,10.0,5.0,1.0
753,1000.0,50.0,10.0,5.0,1.0
754,5000.0,50.0,10.0,5.0,1.0
755,10000.0,50.0,10.0,5.0,1.0
756,1.0,100.0,10.0,5.0,1.0
757,10.0,100.0,10.0,5.0,1.0
758,50.0,100.0,10.0,5.0,1.0
759,100.0,100.0,10.0,5.0,1.0
760,1000.0,100.0,10.0,5.0,1.0
761,5000.0,100.0,10.0,5.0,1.0
762,10000.0,100.0,10.0,5.0,1.0
763,1.0,1000.0,10.0,5.0,1.0
764,10.0,1000.0,10.0,5.0,1.0
765,50.0,1000.0,10.0,5.0,1.0
766,100.0,1000.0,10.0,5.0,1.0
767,1000.0,1000.0,10.0,5.0,1.0
768,5000.0,1000.0,10.0,5.0,1.0
769,10000.0,1000.0,10.0,5.0,1.0
770,1.0,5000.0,10.0,5.0,1.0
771,10.0,5000.0,10.0,5.0,1.0
772,50.0,5000.0,10.0,5.0,1.0
773,100.0,5000.0,10.0,5.0,1.0
774,1000.0,5000.0,10.0,5.0,1.0
775,5000.0,5000.0,10.0,5.0,1.0
776,10000.0,5000.0,10.0,5.0,1.0
777,1.0,10000.0,10.0,5.0,1.0
778,10.0,10000.0,10.0,5.0,1.0
779,50.0,10000.0,10.0,5.0,1.0
780,100.0,10000.0,10.0,5.0,1.0
781,1000.0,10000.0,10.0,5.0,1.0
782,5000.0,10000.0,10.0,5.0,1.0
783,10000.0,10000.0,10.0,5.0,1.0
784,1.0,1.0,100.0,5.0,1.0
785,10.0,1.0,100.0,5.0,1.0
786,50.0,1.0,100.0,5.0,1.0
787,100.0,1.0,100.0,5.0,1.0
788,1000.0,1.0,100.0,5.0,1.0
789,5000.0,1.0,100.0,5.0,1.0
790,10000.0,1.0,100.0,5.0,1.0
791,1.0,10.0,100.0,5.0,1.0
792,10.0,10.0,100.0,5.0,1.0
793,50.0,10.0,100.0,5.0,1.0
794,100.0,10.0,100.0,5.0,1.0
795,1000.0,10.0,100.0,5.0,1.0
796,5000.0,10.0,100.0,5.0,1.0
797,10000.0,10.0,100.0,5.0,1.0
798,1.0,50.0,100.0,5.0,1.0
799,10.0,50.0,100.0,5.0,1.0
800,50.0,50.0,100.0,5.0,1.0
801,100.0,50.0,100.0,5.0,1.0
802,1000.0,50.0,100.0,5.0,1.0
803,5000.0,50.0,100.0,5.0,1.0
804,10000.0,50.0,100.0,5.0,1.0
805,1.0,100.0,100.0,5.0,1.0
806,10.0,100.0,100.0,5.0,1.0
807,50.0,100.0,100.0,5.0,1.0
808,100.0,100.0,100.0,5.0,1.0
809,1000.0,100.0,100.0,5.0,1.0
810,5000.0,100.0,100.0,5.0,1.0
811,10000.0,100.0,100.0,5.0,1.0
812,1.0,1000.0,100.0,5.0,1.0
813,10.0,1000.0,100.0,5.0,1.0
814,50.0,1000.0,100.0,5.0,1.0
815,100.0,1000.0,100.0,5.0,1.0
816,1000.0,1000.0,100.0,5.0,1.0
817,5000.0,1000.0,100.0,5.0,1.0
818,10000.0,1000.0,100.0,5.0,1.0
819,1.0,5000.0,100.0,5.0,1.0
820,10.0,5000.0,100.0,5.0,1.0
821,50.0,5000.0,100.0,5.0,1.0
822,100.0,5000.0,100.0,5.0,1.0
823,1000.0,5000.0,100.0,5.0,1.0
824,5000.0,5000.0,100.0,5.0,1.0
825,10000.0,5000.0,100.0,5.0,1.0
826,1.0,10000.0,100.0,5.0,1.0
827,10.0,10000.0,100.0,5.0,1.0
828,50.0,10000.0,100.0,5.0,1.0
829,100.0,10000.0,100.0,5.0,1.0
830,1000.0,10000.0,100.0,5.0,1.0
831,5000.0,10000.0,100.0,5.0,1.0
832,10000.0,10000.0,100.0,5.0,1.0
833,1.0,1.0,250.0,5.0,1.0
834,10.0,1.0,250.0,5.0,1.0
835,50.0,1.0,250.0,5.0,1.0
836,100.0,1.0,250.0,5.0,1.0
837,1000.0,1.0,250.0,5.0,1.0
838,5000.0,1.0,250.0,5.0,1.0
839,10000.0,1.0,250.0,5.0,1.0
840,1.0,10.0,250.0,5.0,1.0
841,10.0,10.0,250.0,5.0,1.0
842,50.0,10.0,250.0,5.0,1.0
843,100.0,10.0,250.0,5.0,1.0
844,1000.0,10.0,250.0,5.0,1.0
845,5000.0,10.0,250.0,5.0,1.0
846,10000.0,10.0,250.0,5.0,1.0
847,1.0,50.0,250.0,5.0,1.0
848,10.0,50.0,250.0,5.0,1.0
849,50.0,50.0,250.0,5.0,1.0
850,100.0,50.0,250.0,5.0,1.0
851,1000.0,50.0,250.0,5.0,1.0
852,5000.0,50.0,250.0,5.0,1.0
853,10000.0,50.0,250.0,5.0,1.0
854,1.0,100.0,250.0,5.0,1.0
855,10.0,100.0,250.0,5.0,1.0
856,50.0,100.0,250.0,5.0,1.0
857,100.0,100.0,250.0,5.0,1.0
858,1000.0,100.0,250.0,5.0,1.0
859,5000.0,100.0,250.0,5.0,1.0
860,10000.0,100.0,250.0,5.0,1.0
861,1.0,1000.0,250.0,5.0,1.0
862,10.0,1000.0,250.0,5.0,1.0
863,50.0,1000.0,250.0,5.0,1.0
864,100.0,1000.0,250.0,5.0,1.0
865,1000.0,1000.0,250.0,5.0,1.0
866,5000.0,1000.0,250.0,5.0,1.0
867,10000.0,1000.0,250.0,5.0,1.0
868,1.0,5000.0,250.0,5.0,1.0
869,10.0,5000.0,250.0,5.0,1.0
870,50.0,5000.0,250.0,5.0,1.0
871,100.0,5000.0,250.0,5.0,1.0
872,1000.0,5000.0,250.0,5.0,1.0
873,5000.0,5000.0,250.0,5.0,1.0
874,10000.0,5000.0,250.0,5.0,1.0
875,1.0,10000.0,250.0,5.0,1.0
876,10.0,10000.0,250.0,5.0,1.0
877,50.0,10000.0,250.0,5.0,1.0
878,100.0,10000.0,250.0,5.0,1.0
879,1000.0,10000.0,250.0,5.0,1.0
880,5000.0,10000.0,250.0,5.0,1.0
881,10000.0,10000.0,250.0,5.0,1.0
882,1.0,1.0,500.0,5.0,1.0
883,10.0,1.0,500.0,5.0,1.0
884,50.0,1.0,500.0,5.0,1.0
885,100.0,1.0,500.0,5.0,1.0
886,1000.0,1.0,500.0,5.0,1.0
887,5000.0,1.0,500.0,5.0,1.0
888,10000.0,1.0,500.0,5.0,1.0
889,1.0,10.0,500.0,5.0,1.0
890,10.0,10.0,500.0,5.0,1.0
891,50.0,10.0,500.0,5.0,1.0
892,100.0,10.0,500.0,5.0,1.0
893,1000.0,10.0,500.0,5.0,1.0
894,5000.0,10.0,500.0,5.0,1.0
895,10000.0,10.0,500.0,5.0,1.0
896,1.0,50.0,500.0,5.0,1.0
897,10.0,50.0,500.0,5.0,1.0
898,50.0,50.0,500.0,5.0,1.0
899,100.0,50.0,500.0,5.0,1.0
900,1000.0,50.0,500.0,5.0,1.0
901,5000.0,50.0,500.0,5.0,1.0
902,10000.0,50.0,500.0,5.0,1.0
903,1.0,100.0,500.0,5.0,1.0
904,10.0,100.0,500.0,5.0,1.0
905,50.0,100.0,500.0,5.0,1.0
906,100.0,100.0,500.0,5.0,1.0
907,1000.0,100.0,500.0,5.0,1.0
908,5000.0,100.0,500.0,5.0,1.0
909,10000.0,100.0,500.0,5.0,1.0
910,1.0,1000.0,500.0,5.0,1.0
911,10.0,1000.0,500.0,5.0,1.0
912,50.0,1000.0,500.0,5.0,1.0
913,100.0,1000.0,500.0,5.0,1.0
914,1000.0,1000.0,500.0,5.0,1.0
915,5000.0,1000.0,500.0,5.0,1.0
916,10000.0,1000.0,500.0,5.0,1.0
917,1.0,5000.0,500.0,5.0,1.0
918,10.0,5000.0,500.0,5.0,1.0
919,50.0,5000.0,500.0,5.0,1.0
920,100.0,5000.0,500.0,5.0,1.0
921,1000.0,5000.0,500.0,5.0,1.0
922,5000.0,5000.0,500.0,5.0,1.0
923,10000.0,5000.0,500.0,5.0,1.0
924,1.0,10000.0,500.0,5.0,1.0
925,10.0,10000.0,500.0,5.0,1.0
926,50.0,10000.0,500.0,5.0,1.0
927,100.0,10000.0,500.0,5.0,1.0
928,1000.0,10000.0,500.0,5.0,1.0
929,5000.0,10000.0,500.0,5.0,1.0
930,10000.0,10000.0,500.0,5.0,1.0
931,1.0,1.0,1000.0,5.0,1.0
932,10.0,1.0,1000.0,5.0,1.0
933,50.0,1.0,1000.0,5.0,1.0
934,100.0,1.0,1000.0,5.0,1.0
935,1000.0,1.0,1000.0,5.0,1.0
936,5000.0,1.0,1000.0,5.0,1.0
937,10000.0,1.0,1000.0,5.0,1.0
938,1.0,10.0,1000.0,5.0,1.0
939,10.0,10.0,1000.0,5.0,1.0
940,50.0,10.0,1000.0,5.0,1.0
941,100.0,10.0,1000.0,5.0,1.0
942,1000.0,10.0,1000.0,5.0,1.0
943,5000.0,10.0,1000.0,5.0,1.0
944,10000.0,10.0,1000.0,5.0,1.0
945,1.0,50.0,1000.0,5.0,1.0
946,10.0,50.0,1000.0,5.0,1.0
947,50.0,50.0,1000.0,5.0,1.0
948,100.0,50.0,1000.0,5.0,1.0
949,1000.0,50.0,1000.0,5.0,1.0
950,5000.0,50.0,1000.0,5.0,1.0
951,10000.0,50.0,1000.0,5.0,1.0
952,1.0,100.0,1000.0,5.0,1.0
953,10.0,100.0,1000.0,5.0,1.0
954,50.0,100.0,1000.0,5.0,1.0
955,100.0,100.0,1000.0,5.0,1.0
956,1000.0,100.0,1000.0,5.0,1.0
957,5000.0,100.0,1000.0,5.0,1.0
958,10000.0,100.0,1000.0,5.0,1.0
959,1.0,1000.0,1000.0,5.0,1.0
960,10.0,1000.0,1000.0,5.0,1.0
961,50.0,1000.0,1000.0,5.0,1.0
962,100.0,1000.0,1000.0,5.0,1.0
963,1000.0,1000.0,1000.0,5.0,1.0
964,5000.0,1000.0,1000.0,5.0,1.0
965,10000.0,1000.0,1000.0,5.0,1.0
966,1.0,5000.0,1000.0,5.0,1.0
967,10.0,5000.0,1000.0,5.0,1.0
968,50.0,5000.0,1000.0,5.0,1.0
969,100.0,5000.0,1000.0,5.0,1.0
970,1000.0,5000.0,1000.0,5.0,1.0
971,5000.0,5000.0,1000.0,5.0,1.0
972,10000.0,5000.0,1000.0,5.0,1.0
973,1.0,10000.0,1000.0,5.0,1.0
974,10.0,10000.0,1000.0,5.0,1.0
975,50.0,10000.0,1000.0,5.0,1.0
976,100.0,10000.0,1000.0,5.0,1.0
977,1000.0,10000.0,1000.0,5.0,1.0
978,5000.0,10000.0,1000.0,5.0,1.0
979,10000.0,10000.0,1000.0,5.0,1.0
980,1.0,1.0,10000.0,5.0,1.0
981,10.0,1.0,10000.0,5.0,1.0
982,50.0,1.0,10000.0,5.0,1.0
983,100.0,1.0,10000.0,5.0,1.0
984,1000.0,1.0,10000.0,5.0,1.0
985,5000.0,1.0,10000.0,5.0,1.0
986,10000.0,1.0,10000.0,5.0,1.0
987,1.0,10.0,10000.0,5.0,1.0
988,10.0,10.0,10000.0,5.0,1.0
989,50.0,10.0,10000.0,5.0,1.0
990,100.0,10.0,10000.0,5.0,1.0
991,1000.0,10.0,10000.0,5.0,1.0
992,5000.0,10.0,10000.0,5.0,1.0
993,10000.0,10.0,10000.0,5.0,1.0
994,1.0,50.0,10000.0,5.0,1.0
995,10.0,50.0,10000.0,5.0,1.0
996,50.0,50.0,10000.0,5.0,1.0
997,100.0,50.0,10000.0,5.0,1.0
998,1000.0,50.0,10000.0,5.0,1.0
999,5000.0,50.0,10000.0,5.0,1.0
1000,10000.0,50.0,10000.0,5.0,1.0
1001,1.0,100.0,10000.0,5.0,1.0
1002,10.0,100.0,10000.0,5.0,1.0
1003,50.0,100.0,10000.0,5.0,1.0
1004,100.0,100.0,10000.0,5.0,1.0
1005,1000.0,100.0,10000.0,5.0,1.0
1006,5000.0,100.0,10000.0,5.0,1.0
1007,10000.0,100.0,10000.0,5.0,1.0
1008,1.0,1000.0,10000.0,5.0,1.0
1009,10.0,1000.0,10000.0,5.0,1.0
1010,50.0,1000.0,10000.0,5.0,1.0
1011,100.0,1000.0,10000.0,5.0,1.0
1012,1000.0,1000.0,10000.0,5.0,1.0
1013,5000.0,1000.0,10000.0,5.0,1.0
1014,10000.0,1000.0,10000.0,5.0,1.0
1015,1.0,5000.0,10000.0,5.0,1.0
1016,10.0,5000.0,10000.0,5.0,1.0
1017,50.0,5000.0,10000.0,5.0,1.0
1018,100.0,5000.0,10000.0,5.0,1.0
1019,1000.0,5000.0,10000.0,5.0,1.0
1020,5000.0,5000.0,10000.0,5.0,1.0
1021,10000.0,5000.0,10000.0,5.0,1.0
1022,1.0,10000.0,10000.0,5.0,1.0
1023,10.0,10000.0,10000.0,5.0,1.0
1024,50.0,10000.0,10000.0,5.0,1.0
1025,100.0,10000.0,10000.0,5.0,1.0
1026,1000.0,10000.0,10000.0,5.0,1.0
1027,5000.0,10000.0,10000.0,5.0,1.0
1028,10000.0,10000.0,10000.0,5.0,1.0
1029,1.0,1.0,1.0,10.0,1.0
1030,10.0,1.0,1.0,10.0,1.0
1031,50.0,1.0,1.0,10.0,1.0
1032,100.0,1.0,1.0,10.0,1.0
1033,1000.0,1.0,1.0,10.0,1.0
1034,5000.0,1.0,1.0,10.0,1.0
1035,10000.0,1.0,1.0,10.0,1.0
1036,1.0,10.0,1.0,10.0,1.0
1037,10.0,10.0,1.0,10.0,1.0
1038,50.0,10.0,1.0,10.0,1.0
1039,100.0,10.0,1.0,10.0,1.0
1040,1000.0,10.0,1.0,10.0,1.0
1041,5000.0,10.0,1.0,10.0,1.0
1042,10000.0,10.0,1.0,10.0,1.0
1043,1.0,50.0,1.0,10.0,1.0
1044,10.0,50.0,1.0,10.0,1.0
1045,50.0,50.0,1.0,10.0,1.0
1046,100.0,50.0,1.0,10.0,1.0
1047,1000.0,50.0,1.0,10.0,1.0
1048,5000.0,50.0,1.0,10.0,1.0
1049,10000.0,50.0,1.0,10.0,1.0
1050,1.0,100.0,1.0,10.0,1.0
1051,10.0,100.0,1.0,10.0,1.0
1052,50.0,100.0,1.0,10.0,1.0
1053,100.0,100.0,1.0,10.0,1.0
1054,1000.0,100.0,1.0,10.0,1.0
1055,5000.0,100.0,1.0,10.0,1.0
1056,10000.0,100.0,1.0,10.0,1.0
1057,1.0,1000.0,1.0,10.0,1.0
1058,10.0,1000.0,1.0,10.0,1.0
1059,50.0,1000.0,1.0,10.0,1.0
1060,100.0,1000.0,1.0,10.0,1.0
1061,1000.0,1000.0,1.0,10.0,1.0
1062,5000.0,1000.0,1.0,10.0,1.0
1063,10000.0,1000.0,1.0,10.0,1.0
1064,1.0,5000.0,1.0,10.0,1.0
1065,10.0,5000.0,1.0,10.0,1.0
1066,50.0,5000.0,1.0,10.0,1.0
1067,100.0,5000.0,1.0,10.0,1.0
1068,1000.0,5000.0,1.0,10.0,1.0
1069,5000.0,5000.0,1.0,10.0,1.0
1070,10000.0,5000.0,1.0,10.0,1.0
1071,1.0,10000.0,1.0,10.0,1.0
1072,10.0,10000.0,1.0,10.0,1.0
1073,50.0,10000.0,1.0,10.0,1.0
1074,100.0,10000.0,1.0,10.0,1.0
1075,1000.0,10000.0,1.0,10.0,1.0
1076,5000.0,10000.0,1.0,10.0,1.0
1077,10000.0,10000.0,1.0,10.0,1.0
1078,1.0,1.0,10.0,10.0,1.0
1079,10.0,1.0,10.0,10.0,1.0
1080,50.0,1.0,10.0,10.0,1.0
1081,100.0,1.0,10.0,10.0,1.0
1082,1000.0,1.0,10.0,10.0,1.0
1083,5000.0,1.0,10.0,10.0,1.0
1084,10000.0,1.0,10.0,10.0,1.0
1085,1.0,10.0,10.0,10.0,1.0
1086,10.0,10.0,10.0,10.0,1.0
1087,50.0,10.0,10.0,10.0,1.0
1088,100.0,10.0,10.0,10.0,1.0
1089,1000.0,10.0,10.0,10.0,1.0
1090,5000.0,10.0,10.0,10.0,1.0
1091,10000.0,10.0,10.0,10.0,1.0
1092,1.0,50.0,10.0,10.0,1.0
1093,10.0,50.0,10.0,10.0,1.0
1094,50.0,50.0,10.0,10.0,1.0
1095,100.0,50.0,10.0,10.0,1.0
1096,1000.0,50.0,10.0,10.0,1.0
1097,5000.0,50.0,10.0,10.0,1.0
1098,10000.0,50.0,10.0,10.0,1.0
1099,1.0,100.0,10.0,10.0,1.0
1100,10.0,100.0,10.0,10.0,1.0
1101,50.0,100.0,10.0,10.0,1.0
1102,100.0,100.0,10.0,10.0,1.0
1103,1000.0,100.0,10.0,10.0,1.0
1104,5000.0,100.0,10.0,10.0,1.0
1105,10000.0,100.0,10.0,10.0,1.0
1106,1.0,1000.0,10.0,10.0,1.0
1107,10.0,1000.0,10.0,10.0,1.0
1108,50.0,1000.0,10.0,10.0,1.0
1109,100.0,1000.0,10.0,10.0,1.0
1110,1000.0,1000.0,10.0,10.0,1.0
1111,5000.0,1000.0,10.0,10.0,1.0
1112,10000.0,1000.0,10.0,10.0,1.0
1113,1.0,5000.0,10.0,10.0,1.0
1114,10.0,5000.0,10.0,10.0,1.0
1115,50.0,5000.0,10.0,10.0,1.0
1116,100.0,5000.0,10.0,10.0,1.0
1117,1000.0,5000.0,10.0,10.0,1.0
1118,5000.0,5000.0,10.0,10.0,1.0
1119,10000.0,5000.0,10.0,10.0,1.0
1120,1.0,10000.0,10.0,10.0,1.0
1121,10.0,10000.0,10.0,10.0,1.0
1122,50.0,10000.0,10.0,10.0,1.0
1123,100.0,10000.0,10.0,10.0,1.0
1124,1000.0,10000.0,10.0,10.0,1.0
1125,5000.0,10000.0,10.0,10.0,1.0
1126,10000.0,10000.0,10.0,10.0,1.0
1127,1.0,1.0,100.0,10.0,1.0
1128,10.0,1.0,100.0,10.0,1.0
1129,50.0,1.0,100.0,10.0,1.0
1130,100.0,1.0,100.0,10.0,1.0
1131,1000.0,1.0,100.0,10.0,1.0
1132,5000.0,1.0,100.0,10.0,1.0
1133,10000.0,1.0,100.0,10.0,1.0
1134,1.0,10.0,100.0,10.0,1.0
1135,10.0,10.0,100.0,10.0,1.0
1136,50.0,10.0,100.0,10.0,1.0
1137,100.0,10.0,100.0,10.0,1.0
1138,1000.0,10.0,100.0,10.0,1.0
1139,5000.0,10.0,100.0,10.0,1.0
1140,10000.0,10.0,100.0,10.0,1.0
1141,1.0,50.0,100.0,10.0,1.0
1142,10.0,50.0,100.0,10.0,1.0
1143,50.0,50.0,100.0,10.0,1.0
1144,100.0,50.0,100.0,10.0,1.0
1145,1000.0,50.0,100.0,10.0,1.0
1146,5000.0,50.0,100.0,10.0,1.0
1147,10000.0,50.0,100.0,10.0,1.0
1148,1.0,100.0,100.0,10.0,1.0
1149,10.0,100.0,100.0,10.0,1.0
1150,50.0,100.0,100.0,10.0,1.0
1151,100.0,100.0,100.0,10.0,1.0
1152,1000.0,100.0,100.0,10.0,1.0
1153,5000.0,100.0,100.0,10.0,1.0
1154,10000.0,100.0,100.0,10.0,1.0
1155,1.0,1000.0,100.0,10.0,1.0
1156,10.0,1000.0,100.0,10.0,1.0
1157,50.0,1000.0,100.0,10.0,1.0
1158,100.0,1000.0,100.0,10.0,1.0
1159,1000.0,1000.0,100.0,10.0,1.0
1160,5000.0,1000.0,100.0,10.0,1.0
1161,10000.0,1000.0,100.0,10.0,1.0
1162,1.0,5000.0,100.0,10.0,1.0
1163,10.0,5000.0,100.0,10.0,1.0
1164,50.0,5000.0,100.0,10.0,1.0
1165,100.0,5000.0,100.0,10.0,1.0
1166,1000.0,5000.0,100.0,10.0,1.0
1167,5000.0,5000.0,100.0,10.0,1.0
1168,10000.0,5000.0,100.0,10.0,1.0
1169,1.0,10000.0,100.0,10.0,1.0
1170,10.0,10000.0,100.0,10.0,1.0
1171,50.0,10000.0,100.0,10.0,1.0
1172,100.0,10000.0,100.0,10.0,1.0
1173,1000.0,10000.0,100.0,10.0,1.0
1174,5000.0,10000.0,100.0,10.0,1.0
1175,10000.0,10000.0,100.0,10.0,1.0
1176,1.0,1.0,250.0,10.0,1.0
1177,10.0,1.0,250.0,10.0,1.0
1178,50.0,1.0,250.0,10.0,1.0
1179,100.0,1.0,250.0,10.0,1.0
1180,1000.0,1.0,250.0,10.0,1.0
1181,5000.0,1.0,250.0,10.0,1.0
1182,10000.0,1.0,250.0,10.0,1.0
1183,1.0,10.0,250.0,10.0,1.0
1184,10.0,10.0,250.0,10.0,1.0
1185,50.0,10.0,250.0,10.0,1.0
1186,100.0,10.0,250.0,10.0,1.0
1187,1000.0,10.0,250.0,10.0,1.0
1188,5000.0,10.0,250.0,10.0,1.0
1189,10000.0,10.0,250.0,10.0,1.0
1190,1.0,50.0,250.0,10.0,1.0
1191,10.0,50.0,250.0,10.0,1.0
1192,50.0,50.0,250.0,10.0,1.0
